ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20
110.67,126.94,269.41,246.44,175.01,368.58,112.75,410.13,257.75,37.12,229.4,170.09,196.42,381.1,355.89,470.78,208.19,206.44,227.87,168.43
337.2,285.27,403.3,182.83,173.9,297.01,313.19,476.04,285.61,345.14,200.34,428.72,146.35,410.1,251.52,166.86,372.13,460.33,194.47,208.11
486.29,177.94,268.33,235.16,452.5,86.01,236.22,67.33,50.83,203.17,7.0,43.32,167.34,481.22,211.48,410.36,253.05,27.5,261.38,29.73
229.33,244.94,22.51,309.08,463.54,235.64,145.58,399.56,128.62,292.23,62.62,10.68,477.67,487.65,484.89,435.31,352.52,350.64,141.47,27.16
174.26,222.34,5.7,142.23,138.07,448.67,462.42,43.2,276.83,258.7,491.01,97.7,256.65,234.81,24.22,477.55,230.05,298.27,34.68,24.79
223.43,221.17,65.58,219.17,233.47,53.97,2.06,269.83,58.41,314.1,120.17,497.78,261.56,139.94,403.28,58.0,191.25,309.56,194.61,130.04
109.87,89.96,262.71,465.95,237.03,202.29,145.33,229.65,204.36,445.7,135.3,120.21,310.03,103.69,22.31,193.1,12.72,149.57,1.09,438.48
432.59,158.25,235.54,288.99,357.68,124.16,323.88,480.16,281.12,236.77,417.73,275.22,478.02,395.76,393.01,240.72,220.58,320.17,332.14,260.97
300.14,256.78,366.73,338.53,170.33,455.61,419.34,444.05,113.67,144.3,388.6,430.98,243.68,182.28,166.19,116.48,413.03,436.88,429.94,314.73
143.02,373.81,244.62,145.02,16.49,283.87,490.61,407.22,88.68,221.21,410.18,270.19,150.04,179.4,331.23,309.83,19.32,55.93,394.89,323.38
198.04,404.32,425.08,188.16,361.6,274.77,279.88,346.71,414.54,415.68,16.97,331.73,69.64,264.19,383.92,480.72,313.99,62.8,21.21,293.18
28.72,301.59,34.71,51.16,485.82,173.17,12.28,35.2,290.95,199.77,197.77,162.55,288.05,316.16,30.76,292.83,327.7,80.18,247.91,449.93
204.15,381.59,50.32,336.16,269.92,80.99,49.53,157.23,336.78,198.31,241.22,57.22,266.39,48.11,129.43,47.85,378.46,220.63,340.18,295.57
56.3,348.82,244.09,7.2,194.5,277.01,15.76,48.21,278.07,425.06,337.03,185.48,247.04,209.91,162.94,217.51,352.35,364.59,220.51,352.0
210.24,354.02,420.45,182.61,93.44,47.13,235.98,497.32,459.99,263.95,409.88,1.55,356.56,277.6,84.89,481.07,32.63,194.71,340.51,144.47
105.58,247.21,498.0,190.91,428.76,69.77,44.22,298.08,137.49,155.13,242.42,321.32,494.84,37.25,368.92,481.64,106.98,275.64,340.75,256.21
379.71,462.17,346.63,315.79,270.14,75.13,168.8,164.29,152.84,168.44,292.37,81.13,186.69,243.78,109.73,409.02,84.39,234.06,222.6,216.91
188.95,241.03,191.52,20.63,77.04,357.55,99.81,276.16,169.88,473.82,182.79,373.28,318.67,381.63,286.96,302.35,287.88,188.19,371.22,221.54
437.25,234.12,363.17,316.54,305.57,62.13,111.69,477.48,38.21,46.31,362.83,276.28,489.2,481.23,338.75,176.09,146.61,169.24,342.78,340.5
5.13,296.93,238.11,410.68,162.54,7.46,261.05,304.98,456.61,346.23,426.95,116.44,144.47,351.55,414.35,132.25,57.21,376.27,447.69,86.98
487.99,318.57,188.76,265.26,417.16,492.83,186.98,387.14,124.58,201.64,446.8,283.03,483.09,435.2,118.18,439.97,233.67,386.39,142.22,275.54
434.99,59.04,127.95,469.99,182.6,132.51,170.76,42.31,64.89,447.11,478.62,337.11,119.04,27.97,429.99,267.96,313.47,406.05,96.97,430.72
424.17,199.54,489.71,219.27,50.25,69.98,115.45,268.43,309.0,21.94,44.52,499.03,361.44,343.68,88.98,187.91,10.15,298.16,416.68,37.83
308.81,330.34,165.93,375.29,457.99,214.09,481.21,414.55,115.07,483.36,457.41,443.42,437.02,246.24,113.1,296.16,0.06,335.58,432.67,486.95
202.51,105.69,106.23,258.01,36.25,252.53,210.43,414.13,50.55,427.2,346.39,138.78,344.97,15.28,57.03,495.57,6.15,417.65,36.91,293.93
10.75,64.73,278.31,126.03,426.48,197.07,486.98,235.64,451.61,0.37,368.29,64.77,264.77,283.29,114.93,11.75,111.36,300.38,98.67,208.22
165.04,88.7,16.15,390.5,396.71,192.72,401.04,494.84,302.37,158.52,52.03,58.54,297.44,324.09,464.63,11.5,65.84,156.93,61.78,79.14
448.22,197.59,211.92,340.72,117.84,460.18,246.2,251.52,203.95,497.9,152.31,207.03,346.64,375.07,266.09,187.92,190.04,489.48,43.15,150.89
263.77,440.85,374.4,149.1,0.57,332.16,488.55,465.1,12.76,450.85,40.09,94.67,77.4,234.26,205.74,308.05,391.51,9.33,373.38,316.5
125.5,112.48,461.12,289.56,497.74,23.94,13.36,316.52,95.19,454.62,77.92,99.66,125.65,245.74,431.27,297.51,123.91,16.51,429.91,327.55
162.63,345.9,13.53,305.93,245.85,153.15,319.05,301.27,344.92,439.39,190.59,345.33,47.09,43.46,16.14,57.95,425.12,326.79,159.38,217.84
178.68,192.09,271.23,297.56,483.89,355.36,53.66,439.03,55.32,482.89,288.05,1.69,312.45,365.55,330.67,363.03,376.68,356.33,135.46,245.76
4.29,434.78,260.79,56.48,71.28,105.28,100.63,439.23,28.55,362.87,413.23,232.77,169.24,317.35,147.94,265.05,363.26,301.69,457.51,101.2
256.32,271.93,454.15,395.42,223.79,49.47,231.98,48.83,435.83,56.23,251.14,309.24,58.72,338.29,104.38,476.84,436.3,432.39,25.73,457.87
347.99,311.56,107.41,443.37,323.08,451.16,248.87,224.54,147.83,383.73,39.57,141.1,92.02,372.62,385.78,152.23,166.63,264.08,265.18,103.63
447.94,218.94,80.46,15.14,223.63,104.64,258.39,167.03,378.5,86.04,356.93,464.97,148.19,80.89,469.64,425.08,456.8,104.62,1.62,69.07
32.87,159.22,269.93,452.14,68.92,451.57,3.92,393.39,440.47,115.45,13.73,14.22,138.17,400.93,491.12,492.99,161.12,198.26,83.73,0.11
285.49,117.7,61.41,231.98,480.55,196.12,417.71,112.35,496.02,22.73,282.75,11.86,199.42,390.44,184.93,267.51,59.64,415.26,75.34,275.02
294.27,318.8,76.17,382.02,224.6,405.48,86.24,434.26,132.7,233.95,152.35,372.54,259.26,52.05,229.77,448.51,439.15,312.81,379.39,149.86
258.73,304.05,392.87,107.54,145.92,116.65,30.97,21.21,74.82,365.65,15.92,143.17,133.14,447.18,450.36,37.55,414.25,16.58,279.77,54.33
165.52,368.34,308.4,482.01,281.95,457.18,126.97,180.84,317.17,87.44,153.21,361.18,169.22,418.37,296.69,296.29,65.1,411.05,312.46,282.7
476.9,195.71,352.74,290.01,245.25,65.55,141.27,200.14,331.84,31.61,477.8,422.0,255.6,391.92,343.86,341.25,268.68,448.7,87.0,491.52
459.77,212.2,345.65,210.45,446.18,411.77,119.75,411.33,142.39,101.64,91.72,263.27,30.25,487.39,83.16,262.47,6.12,414.25,414.05,77.79
358.91,79.48,328.23,284.02,280.63,162.04,315.38,189.67,408.63,390.4,10.87,136.72,313.86,33.65,187.86,232.48,315.8,73.38,362.68,273.15
61.51,216.56,14.06,376.33,219.17,278.63,439.17,345.3,397.36,102.01,392.98,95.12,382.4,14.3,124.21,317.98,48.55,339.68,466.88,477.46
316.84,387.75,363.29,36.64,317.01,365.35,44.86,217.15,101.26,278.46,285.8,224.57,360.9,400.9,93.37,114.8,232.65,418.87,17.83,334.89
98.96,173.1,98.98,241.72,249.47,44.12,101.04,229.67,346.44,335.38,141.1,348.58,170.78,216.4,468.52,362.86,482.35,162.71,427.09,356.33
379.15,77.73,17.12,407.36,191.42,232.28,146.69,100.04,320.74,498.18,397.28,305.66,388.07,178.44,77.71,44.03,322.4,410.6,78.35,284.95
30.94,155.3,440.29,232.24,121.16,356.19,400.31,245.94,105.5,463.65,75.94,92.49,58.93,247.12,432.01,194.32,357.17,364.74,484.34,279.36
312.02,143.31,446.25,96.91,81.45,476.56,85.37,86.79,264.29,164.82,246.25,360.65,468.17,238.49,465.03,331.99,146.54,80.23,58.59,44.42
55.67,252.58,117.28,405.05,405.42,326.28,69.7,47.2,277.66,305.0,104.11,348.27,336.05,11.29,27.19,274.34,361.9,135.71,204.42,462.14
309.17,357.0,295.51,392.33,259.9,365.07,377.5,216.84,63.86,8.05,83.44,44.02,118.94,458.56,273.08,160.52,115.08,68.0,292.11,266.2
306.9,196.39,19.14,226.0,311.64,442.63,440.77,350.66,439.41,460.72,460.77,360.17,353.46,105.84,370.25,384.32,331.26,205.26,407.66,419.73
186.84,155.34,16.0,77.35,111.02,304.59,155.7,456.9,202.91,313.02,20.62,407.4,9.01,495.22,115.41,332.89,15.32,181.73,245.13,393.49
5.76,299.06,431.56,456.01,425.03,486.09,10.25,250.19,65.08,283.49,56.37,59.8,433.98,326.75,427.38,84.26,396.04,202.67,108.76,496.65
130.88,379.51,339.18,483.98,245.8,123.32,265.01,107.29,469.39,117.39,71.33,370.96,460.27,450.98,135.35,127.86,253.83,380.67,30.93,330.8
338.47,432.85,80.02,282.55,102.16,117.77,59.33,35.1,157.18,159.29,331.64,265.88,488.89,254.02,394.48,400.97,58.57,346.7,204.88,197.61
311.62,79.32,143.24,478.47,387.28,198.42,212.88,463.04,477.35,210.43,105.33,171.24,193.05,340.58,148.24,312.75,303.71,432.68,5.01,474.64
481.09,459.54,306.12,159.95,200.92,178.7,58.72,417.29,206.59,453.31,124.61,132.51,375.65,189.31,468.82,11.58,13.74,122.4,408.85,154.92
433.88,2.56,126.74,476.95,313.5,39.03,385.6,100.69,82.69,69.76,425.35,320.0,397.62,259.39,32.72,289.72,154.48,234.66,362.49,10.65
392.92,324.69,31.55,376.92,2.43,465.52,481.93,39.32,190.22,401.46,157.25,185.82,190.66,495.37,437.33,99.78,97.34,497.0,249.58,477.42
275.54,346.49,247.61,439.42,106.13,252.31,288.94,217.42,92.82,379.25,38.75,394.4,275.64,430.23,117.17,369.72,204.4,2.5,280.57,225.74
78.88,133.3,343.96,352.95,469.79,384.0,469.53,265.18,155.13,449.96,354.37,53.25,286.45,377.56,429.48,398.06,422.1,343.52,99.06,51.87
465.06,426.2,192.17,456.9,433.14,319.88,221.56,53.18,43.42,90.0,71.63,172.42,211.43,14.22,300.65,410.57,261.51,322.01,434.9,338.86
118.75,135.45,106.34,494.61,222.26,83.41,239.94,170.76,104.63,87.76,289.28,451.46,384.6,471.05,466.6,445.89,374.86,305.35,174.46,477.74
19.3,160.75,482.12,286.64,452.28,427.41,420.13,444.91,465.37,182.25,334.58,52.93,155.86,38.26,112.3,20.17,94.93,455.75,328.52,185.19
324.95,107.77,163.36,39.84,315.38,286.77,95.2,346.62,174.15,1.16,358.44,155.42,182.29,303.53,423.44,391.22,201.85,177.79,26.49,71.57
285.55,456.92,304.38,492.03,258.62,131.36,153.63,413.82,34.61,249.47,21.7,277.15,143.69,95.89,478.24,326.13,475.88,402.73,419.25,87.77
438.63,34.84,393.13,13.51,84.56,480.88,390.35,101.09,278.63,425.9,153.8,331.3,129.62,308.48,480.53,221.09,383.09,379.89,175.67,171.85
332.07,295.0,426.26,39.49,260.05,301.72,401.03,70.68,277.91,469.89,248.45,453.96,82.05,313.77,284.88,107.35,213.8,363.95,72.54,5.49
389.38,354.54,168.73,419.2,171.1,213.17,427.33,259.22,423.4,298.48,468.09,117.76,16.79,406.51,250.57,154.53,180.06,207.68,352.19,240.17
238.22,61.93,139.82,461.32,270.5,199.5,118.82,445.48,160.16,289.8,287.79,185.7,226.97,73.19,325.44,215.76,124.82,11.78,323.71,358.73
418.16,229.4,133.93,454.57,213.68,376.01,468.95,495.67,75.1,421.55,26.03,372.8,194.4,335.37,262.21,484.87,162.46,68.68,28.97,250.72
171.44,326.61,76.23,124.92,130.11,404.74,449.78,392.71,389.29,143.28,288.82,135.09,209.72,465.9,448.31,396.51,495.41,329.34,80.58,310.75
310.97,338.49,209.66,290.23,391.72,381.11,291.44,63.07,238.2,478.74,397.65,194.23,440.95,166.5,246.8,244.37,396.46,123.12,415.89,438.05
98.29,454.99,478.7,397.95,198.56,14.53,75.44,440.24,30.53,184.21,136.4,364.4,382.75,367.9,232.57,311.54,434.19,289.66,462.66,445.57
81.8,347.46,132.75,365.96,442.71,220.66,69.96,138.01,458.6,137.65,450.42,30.19,13.5,189.35,451.16,122.28,363.54,101.14,253.15,410.16
419.84,331.56,224.99,153.46,297.52,231.36,256.97,331.34,442.47,76.54,192.57,305.08,95.55,467.81,211.58,317.12,212.56,296.12,33.34,411.1
415.99,46.95,334.7,16.38,400.39,338.89,392.01,13.53,138.6,421.67,484.5,205.19,108.83,315.18,305.37,20.11,314.5,405.35,140.51,241.99
362.62,332.19,63.95,23.92,243.06,327.03,253.0,275.81,214.31,227.2,325.68,392.3,215.29,271.45,409.13,435.61,127.63,295.72,374.71,343.15
126.17,135.88,295.87,427.41,459.19,331.85,356.97,442.93,143.35,403.66,469.01,286.89,8.83,16.89,130.54,315.97,337.83,49.41,43.53,415.97
435.9,442.76,160.89,475.95,330.31,151.63,306.63,439.43,331.14,395.63,63.05,45.06,365.08,497.51,187.25,407.53,413.37,250.72,302.75,325.18
273.57,138.85,216.32,97.99,449.4,10.88,456.99,197.08,303.54,228.93,0.45,435.33,351.88,115.58,453.97,24.46,120.16,376.44,496.77,272.89
161.25,31.07,486.02,471.67,125.39,342.8,389.84,206.66,457.47,270.46,341.62,458.67,54.25,94.11,15.84,364.16,118.82,267.85,432.33,286.09
308.95,476.87,180.94,178.84,207.44,459.19,392.26,281.72,291.69,351.14,289.28,371.81,416.75,185.0,236.78,352.24,86.25,305.06,493.74,96.95
252.58,181.02,241.06,426.54,153.99,346.63,58.95,438.49,288.83,452.68,211.47,269.05,435.54,491.22,106.96,493.14,213.99,39.18,182.5,15.83
328.57,40.2,87.45,454.47,256.76,467.62,181.73,17.26,71.77,337.24,498.06,283.83,148.39,62.7,132.46,372.7,120.42,185.36,466.24,412.08
73.6,146.99,159.69,487.21,301.49,348.69,147.17,450.51,415.23,447.43,499.41,164.91,356.64,452.98,24.32,333.19,381.83,243.2,258.07,349.9
128.76,213.08,419.11,40.24,239.03,225.77,435.8,38.06,359.24,379.69,406.06,22.25,330.32,377.77,376.89,332.39,437.76,492.5,489.34,426.46
312.06,145.01,143.45,418.17,362.28,95.34,274.71,459.36,125.71,220.76,21.09,271.32,172.77,378.62,188.78,300.05,450.19,348.08,100.28,11.61
427.68,70.34,93.54,296.0,444.32,183.13,86.59,226.33,385.81,33.66,381.81,322.25,351.64,328.56,1.12,346.05,157.89,197.5,411.93,418.24
188.9,153.28,486.9,127.38,169.59,108.46,264.68,113.09,74.51,310.72,240.2,341.84,72.21,126.74,51.45,394.02,442.44,171.45,465.11,95.68
32.75,476.13,189.18,57.31,206.68,119.71,164.64,401.06,168.38,237.89,361.6,420.41,78.43,154.68,419.12,203.88,123.36,279.65,247.73,105.71
31.29,359.6,400.0,463.23,326.65,176.71,381.94,11.92,122.87,408.74,459.62,204.2,289.15,96.38,393.98,308.7,213.42,226.52,320.51,265.85
66.43,438.74,436.84,254.97,332.58,362.67,490.09,85.08,405.46,99.58,237.55,240.02,102.31,318.12,301.13,304.69,216.92,74.18,235.49,391.37
465.12,23.16,350.81,447.92,233.34,399.26,101.68,499.27,140.54,135.62,10.76,256.33,277.15,363.69,383.61,463.18,392.45,395.39,210.71,2.21
370.05,208.47,331.25,254.39,118.29,424.49,433.25,130.22,340.61,23.71,36.67,247.42,68.0,312.5,351.6,390.81,17.22,481.3,261.88,57.74
314.52,164.22,328.8,198.48,130.09,464.5,449.22,496.36,210.73,45.21,472.57,339.9,136.92,427.67,455.7,405.1,234.09,84.55,399.92,74.85
469.68,91.39,265.99,239.31,404.77,423.54,262.31,411.41,143.13,397.16,63.06,213.53,207.38,490.69,214.97,444.0,209.89,167.37,178.09,192.96
55.86,283.81,284.1,397.7,363.89,282.23,451.77,191.38,450.18,44.38,120.81,90.14,374.39,121.34,404.43,341.3,168.03,194.84,66.45,48.25
271.44,463.65,231.9,320.99,258.69,160.85,112.47,276.4,373.67,333.72,247.75,237.26,378.71,200.02,61.33,323.29,178.59,486.38,140.75,54.02
191.26,400.69,223.62,7.74,371.06,170.81,82.1,373.66,173.11,348.79,369.28,286.28,432.72,375.64,461.27,45.47,19.62,247.67,343.94,335.39
204.66,122.46,167.46,255.98,420.89,86.62,116.05,227.21,202.79,484.52,291.11,334.82,68.96,69.35,294.14,384.93,173.35,97.54,177.18,438.1
27.3,26.14,354.19,450.7,302.6,313.94,457.93,433.87,341.0,466.76,48.45,36.78,347.05,174.74,160.56,244.1,356.75,98.54,439.96,171.03
265.55,283.57,191.13,112.08,314.98,125.63,438.89,204.26,373.78,334.11,300.15,102.68,472.73,177.38,37.01,34.21,447.41,90.93,119.7,217.36
349.18,335.78,88.63,404.35,207.97,147.63,231.3,170.0,86.12,409.1,370.72,374.41,38.39,191.86,496.15,428.08,192.76,142.01,35.52,483.41
146.79,151.38,153.05,49.16,194.13,457.79,342.11,495.98,424.47,91.98,84.86,323.12,479.88,460.44,77.56,285.8,83.06,229.72,258.92,275.42
156.52,291.91,245.31,2.23,219.71,474.03,55.99,125.23,154.08,225.23,9.99,162.58,57.59,376.4,123.42,23.79,247.06,481.86,132.62,218.16
286.08,143.05,145.67,420.04,372.6,40.61,246.17,117.83,280.26,426.97,321.08,139.44,317.35,58.62,266.14,155.64,120.18,465.25,479.29,345.06
236.06,175.03,54.49,419.12,147.51,193.17,73.41,385.22,195.87,318.98,183.43,0.1,399.12,74.62,483.58,125.0,384.24,473.25,54.92,22.69
62.21,301.5,335.84,464.22,125.56,468.65,7.14,200.62,186.62,475.34,103.29,322.35,280.57,227.44,124.59,136.56,220.11,373.2,483.07,217.63
424.42,179.94,402.62,275.52,291.09,27.97,94.04,417.45,184.27,41.55,87.59,230.11,132.22,101.01,38.81,408.55,287.69,415.64,253.31,203.16
79.47,26.24,249.98,187.07,13.54,11.01,432.09,183.12,0.95,429.05,116.12,466.61,116.95,157.32,38.4,318.37,373.95,136.78,423.63,186.15
107.79,359.43,457.62,193.06,439.34,95.28,318.48,391.84,246.57,129.51,88.4,491.02,359.35,57.72,217.63,241.38,210.8,104.72,393.13,326.33
298.32,481.71,392.87,321.98,91.86,402.38,165.95,351.36,427.94,486.68,138.17,369.3,79.66,404.38,73.5,394.51,433.93,59.93,149.54,202.73
406.5,331.56,175.48,186.46,110.04,396.64,437.26,281.57,97.93,58.39,256.25,111.95,393.53,44.62,248.83,325.21,435.73,391.34,145.96,480.19
35.0,292.75,21.04,466.33,37.33,498.66,72.68,146.63,48.27,272.46,438.04,18.73,374.07,86.29,10.54,168.02,481.71,329.08,147.04,304.45
166.18,463.01,388.86,374.7,89.58,45.6,471.86,395.86,18.71,386.1,285.55,135.49,175.73,89.29,152.22,482.0,322.39,366.09,105.47,28.26
198.8,111.05,25.98,254.15,443.33,374.83,112.01,241.83,389.42,193.44,300.15,191.29,91.27,305.34,376.37,155.68,303.87,316.4,179.62,417.04
249.02,497.01,24.89,341.99,219.59,112.26,240.47,483.74,170.3,457.93,361.75,314.08,211.89,118.72,199.28,299.11,8.9,17.03,117.55,120.27
46.7,306.82,318.68,23.05,59.97,496.02,78.8,334.04,473.53,357.33,342.69,202.06,22.22,184.1,442.34,37.9,255.34,32.5,482.46,28.89
355.25,320.1,356.52,215.2,490.83,21.83,126.58,358.86,287.14,390.6,477.06,397.62,154.97,113.9,276.74,46.74,119.35,252.97,352.44,214.88
490.92,198.16,174.46,331.52,86.35,183.82,406.93,67.29,236.25,399.03,23.78,364.05,86.37,251.88,64.3,360.43,245.36,245.36,481.2,384.54
446.96,259.84,421.95,319.62,43.82,50.94,260.69,324.37,104.1,183.97,141.67,189.08,173.62,315.37,11.9,53.2,39.3,228.79,344.35,228.53
22.19,166.67,151.69,140.45,347.78,251.21,497.52,409.95,337.27,470.09,411.58,28.97,12.73,499.15,494.01,325.77,69.96,158.61,378.36,205.77
436.66,209.65,231.3,264.72,393.46,359.13,368.69,20.58,326.89,473.45,476.86,81.37,405.67,75.21,282.61,216.38,58.99,165.17,161.88,266.83
81.0,252.32,309.0,264.51,350.54,141.43,34.56,489.82,391.88,417.94,104.66,85.86,246.01,181.02,186.67,163.68,122.01,308.47,286.75,165.06
44.11,318.46,468.41,307.62,278.13,497.63,382.94,120.73,76.92,42.89,11.67,222.7,367.82,284.87,164.68,27.37,216.72,211.03,473.63,442.87
389.68,264.18,352.41,130.54,419.05,111.46,205.99,335.04,207.5,497.73,420.84,414.47,167.95,84.42,141.82,50.67,207.27,84.89,212.43,400.22
411.53,429.84,401.96,239.67,91.82,389.73,264.37,161.9,173.34,327.6,147.85,483.54,43.86,329.7,39.44,246.19,72.19,244.54,184.29,54.48
472.47,381.8,254.36,301.46,306.45,2.26,160.21,168.18,101.81,108.29,86.05,134.94,437.25,257.07,224.3,399.36,1.46,239.18,92.81,386.57
286.43,448.88,27.95,177.14,295.59,428.18,62.36,356.75,362.75,258.46,53.55,7.49,210.26,89.17,420.72,297.63,179.15,497.94,394.71,231.09
327.41,350.8,351.63,453.34,277.03,361.89,136.61,23.28,224.42,108.55,14.0,489.82,397.11,216.41,323.73,16.25,137.58,438.13,435.02,389.21
6.02,185.1,393.82,317.03,325.14,78.92,238.35,338.12,122.74,440.13,237.42,459.82,12.14,255.11,104.84,424.84,364.88,328.43,168.94,265.19
489.0,393.98,418.04,163.67,480.78,197.39,222.3,108.85,106.4,108.66,124.18,499.0,68.04,244.16,318.29,271.35,8.61,28.66,258.24,453.25
443.44,81.77,158.28,470.92,81.98,456.13,437.11,486.66,248.81,193.18,351.99,116.44,487.79,355.57,19.32,38.65,1.63,495.97,263.26,218.52
203.04,286.4,50.58,466.19,89.28,476.62,419.29,3.81,329.49,436.85,427.66,315.4,17.16,229.53,293.06,341.4,269.79,334.76,469.22,263.9
58.82,377.66,1.29,430.35,270.53,154.54,144.04,434.45,465.53,31.04,202.58,439.36,357.79,62.8,165.06,52.92,412.18,67.42,245.09,53.34
179.13,251.33,342.03,188.74,486.18,300.92,179.82,212.89,184.57,266.09,248.13,302.28,446.4,397.82,362.38,315.01,66.79,193.65,116.83,194.76
229.86,263.35,375.04,387.48,26.61,61.45,137.83,135.18,237.92,433.66,478.81,258.12,102.36,367.03,19.87,81.58,452.74,191.08,162.57,113.68
324.93,212.0,336.19,469.16,73.98,422.46,223.58,213.96,275.23,71.1,360.26,42.11,301.08,204.19,280.24,82.48,437.59,110.4,155.83,216.41
349.15,5.76,327.61,119.17,472.28,84.75,80.52,269.52,428.88,463.39,172.7,486.92,362.59,293.93,30.16,360.55,293.71,152.99,481.89,469.66
67.39,413.42,403.62,234.38,24.6,151.42,11.32,255.21,29.07,133.17,493.89,410.06,122.31,265.81,266.13,388.28,497.76,484.02,48.85,241.33
383.45,438.99,368.12,267.87,462.77,397.72,356.42,322.1,474.56,13.73,4.67,144.5,278.16,180.9,122.04,20.27,286.55,338.01,193.15,438.46
282.61,169.38,490.46,115.87,414.09,221.56,0.96,304.4,119.77,303.42,399.23,419.79,254.55,373.01,437.12,126.91,413.74,468.24,210.83,224.91
276.78,307.29,184.04,483.9,314.26,158.16,78.19,226.01,202.74,229.12,198.91,415.16,340.84,143.35,323.74,406.32,136.8,24.22,418.53,356.33
261.36,9.52,137.74,281.79,421.16,224.25,287.7,76.9,45.92,288.34,104.0,289.26,301.63,201.82,418.72,478.69,293.54,71.36,414.93,351.41
454.76,304.46,56.41,314.69,242.99,2.52,314.3,356.39,301.11,185.68,23.15,49.31,353.28,39.5,254.8,446.19,127.76,79.02,32.94,402.95
87.72,36.25,13.12,307.68,37.44,180.97,409.24,121.38,171.13,170.38,19.96,221.89,481.99,219.51,178.0,241.94,410.97,491.53,413.89,54.21
219.19,368.25,361.55,118.97,76.57,467.69,403.14,431.45,454.89,320.77,494.26,401.21,417.48,139.67,26.63,203.51,406.3,233.88,151.16,384.61
226.89,439.4,299.48,321.38,436.34,347.01,413.85,437.89,243.64,455.43,425.64,312.33,72.15,231.47,257.41,72.49,347.48,39.93,80.45,237.51
242.72,121.98,244.03,101.87,254.85,377.8,455.21,424.91,44.48,259.82,410.0,99.03,403.97,36.64,78.33,10.66,419.53,400.98,160.68,370.86
373.11,260.88,119.35,173.2,230.76,90.5,99.69,335.03,242.78,381.83,330.31,294.29,361.43,447.68,3.42,428.37,431.33,34.85,65.12,248.52
457.09,290.02,221.9,405.82,235.66,234.34,425.24,181.19,167.0,320.54,482.18,265.3,477.19,431.14,456.12,273.62,351.38,211.29,398.1,208.32
234.72,389.93,18.19,178.79,363.62,141.45,188.77,475.71,253.49,460.86,468.26,184.65,496.16,161.31,356.92,450.57,77.8,398.37,70.65,265.13
338.5,93.05,132.15,118.76,269.49,205.72,427.3,22.86,73.93,195.97,24.15,424.1,419.97,286.05,164.66,324.78,224.79,60.77,284.3,495.0
480.27,111.42,264.18,111.58,181.2,100.24,337.56,308.58,84.83,419.33,1.01,337.69,11.0,451.98,274.89,312.17,334.82,325.11,345.36,469.38
379.37,4.95,256.94,194.25,380.61,314.98,173.36,191.96,397.76,493.3,121.63,180.89,264.87,424.64,326.97,435.31,263.3,465.1,105.67,315.69
108.04,453.74,24.76,386.73,422.65,198.07,37.68,231.04,450.54,215.82,188.73,84.16,480.79,301.48,312.24,230.48,185.55,465.97,378.47,339.94
198.04,95.56,99.17,192.97,206.51,33.53,198.35,333.5,152.18,463.13,180.82,87.02,175.92,276.5,50.31,120.67,277.71,448.56,193.11,168.42
37.78,40.16,197.76,86.06,179.04,91.68,335.65,421.46,23.25,11.52,122.89,244.92,336.2,187.74,403.45,271.26,295.67,394.09,183.26,267.53
390.74,277.86,111.75,311.8,73.37,469.38,187.76,388.24,360.43,432.6,224.22,432.5,443.77,41.73,65.35,118.83,362.16,88.6,359.67,275.72
399.0,495.72,441.63,307.84,409.47,259.31,320.82,374.09,243.8,414.91,305.03,424.0,391.81,82.91,459.27,487.91,326.88,475.37,169.61,350.21
344.91,329.34,483.23,335.05,356.51,184.9,44.22,419.34,282.81,366.13,186.29,365.48,192.56,380.7,118.82,492.68,212.08,0.18,137.27,235.65
479.04,453.59,299.2,476.18,410.56,118.41,135.41,357.49,100.35,193.45,189.26,266.33,472.45,321.98,362.75,78.35,360.64,460.7,438.7,495.79
444.75,490.84,277.55,446.17,80.92,496.55,292.38,268.48,413.54,122.32,349.94,230.23,247.26,92.11,319.83,229.24,451.8,400.24,421.34,242.72
328.42,104.91,388.72,67.26,274.26,421.73,338.83,370.52,369.05,187.16,46.7,304.76,144.9,22.6,30.77,417.1,288.61,151.53,194.05,390.8
87.39,127.97,299.66,463.6,220.75,330.43,199.65,455.84,373.75,141.3,147.82,364.99,410.82,210.93,20.14,308.93,24.1,24.15,333.64,377.02
414.23,73.48,334.45,343.35,496.13,160.29,222.82,56.26,151.49,464.29,360.46,18.7,136.08,148.09,276.97,168.97,126.86,56.24,32.04,8.27
179.36,119.68,214.14,8.9,438.19,63.27,449.86,107.53,256.41,137.36,71.72,304.01,131.14,240.77,224.94,412.75,400.96,146.98,483.55,116.04
467.34,399.93,140.09,478.19,487.47,164.39,29.3,415.6,470.05,13.72,49.7,470.85,254.67,324.87,427.28,43.5,18.67,113.43,497.69,59.6
242.27,23.45,157.83,418.69,198.64,42.28,296.48,106.56,133.16,373.12,334.77,50.56,449.7,369.74,395.7,428.29,312.92,127.11,344.07,205.52
433.8,198.33,357.44,12.39,355.91,480.44,276.38,294.75,434.81,181.99,231.11,396.81,142.06,152.56,335.75,150.86,89.09,22.12,341.14,337.24
