ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20
243.64,355.55,655.08,456.41,94.95,156.52,815.72,271.67,789.02,755.02,148.27,889.6,344.33,348.1,713.65,272.29,303.05,370.14,463.85,96.43
11.03,541.23,831.15,771.22,685.97,879.01,285.81,44.75,189.3,778.58,899.5,838.41,95.3,462.83,416.31,820.42,857.1,492.52,627.68,586.76
825.73,544.78,555.68,513.11,950.23,702.45,738.29,395.81,420.16,145.7,384.31,215.85,502.76,693.84,862.46,145.54,411.71,651.97,767.44,784.93
974.55,355.85,461.3,936.81,411.12,304.36,655.29,342.45,741.87,404.42,455.95,61.84,804.78,112.74,548.18,408.38,810.33,33.08,152.94,51.81
362.46,272.36,506.52,21.3,498.26,503.63,435.43,136.75,453.08,908.45,869.46,967.35,342.95,830.93,718.13,280.44,281.69,567.61,217.3,104.51
375.77,352.28,574.58,615.38,782.77,259.22,293.25,462.9,623.76,966.21,901.0,566.41,16.25,541.39,82.13,6.58,535.36,518.96,159.78,758.96
668.61,589.37,154.0,584.68,522.96,466.81,694.93,375.7,204.94,793.19,980.94,697.27,994.7,7.67,346.16,806.2,598.79,149.81,698.36,929.29
378.74,414.57,472.09,118.66,965.19,788.04,678.07,999.35,364.5,358.36,851.92,250.39,617.88,230.43,248.43,336.09,722.52,174.94,577.57,212.19
700.64,418.25,970.33,20.53,87.8,871.0,87.8,649.44,442.04,699.8,664.5,557.71,440.29,840.98,214.74,847.38,304.54,174.84,225.9,402.55
112.1,360.93,907.08,977.64,865.84,84.05,54.62,733.48,277.43,946.84,745.99,279.64,445.44,630.91,655.48,248.93,914.91,119.8,712.22,307.66
586.64,78.36,902.96,50.36,388.13,667.07,90.96,222.2,260.79,197.11,429.5,172.24,878.45,787.99,308.89,178.97,0.21,959.81,332.98,139.83
537.54,611.71,862.03,427.71,947.2,613.97,918.54,431.85,370.13,953.37,765.92,137.5,884.7,129.08,342.64,756.67,298.73,625.75,47.62,369.54
727.03,559.55,169.55,788.8,619.22,667.17,629.47,499.76,409.21,913.2,826.23,676.13,632.62,307.48,944.92,314.32,35.5,911.38,957.33,458.47
802.12,250.12,253.39,275.29,128.97,268.41,548.6,731.29,93.25,117.63,600.57,281.55,44.6,880.39,59.41,810.05,60.24,398.64,130.43,517.28
602.15,999.92,388.91,537.8,558.0,707.14,273.45,525.41,187.79,889.06,835.88,950.06,367.58,593.84,70.56,725.36,860.99,591.4,861.83,301.1
558.49,723.86,699.85,583.59,383.01,662.54,614.7,45.99,357.08,850.84,373.43,412.52,34.82,366.74,406.13,261.04,124.4,263.13,903.24,608.66
57.38,106.53,496.5,879.89,475.1,675.26,145.56,68.14,568.99,191.47,447.13,615.4,93.24,913.16,638.54,624.14,447.83,148.27,988.3,372.0
380.55,858.05,680.78,643.36,835.84,166.82,803.18,482.66,910.76,7.25,180.73,922.19,661.8,793.13,584.37,632.69,805.76,45.7,953.57,644.93
486.63,62.87,677.88,34.49,944.46,114.45,439.42,49.3,626.66,767.98,849.37,984.36,155.59,885.44,798.92,20.07,606.58,15.64,234.94,93.87
139.89,371.14,888.1,468.17,839.8,364.74,806.37,371.07,880.31,12.4,918.9,965.33,637.84,195.66,55.04,507.09,206.03,613.18,579.81,838.77
479.06,678.33,189.2,362.35,655.49,713.86,620.74,669.27,422.86,81.61,148.52,332.44,220.66,502.09,529.41,603.29,376.37,550.15,684.62,34.35
100.01,564.51,107.78,277.74,605.69,30.1,702.7,905.61,105.26,480.41,109.95,212.26,979.18,473.79,2.85,672.03,837.56,649.15,400.65,948.96
895.92,776.37,802.54,479.53,358.23,445.36,572.89,696.33,206.75,705.75,356.04,458.46,457.53,766.13,451.02,923.1,583.18,744.12,265.39,511.81
989.79,881.63,794.56,452.74,436.1,968.7,100.85,45.42,321.38,547.45,475.38,369.19,584.92,160.17,64.68,386.68,545.83,442.0,523.89,518.91
734.07,295.14,957.41,834.53,37.56,767.72,352.6,624.3,613.8,290.88,874.94,170.7,930.38,275.43,440.51,222.43,910.43,891.34,305.17,791.13
750.71,785.11,634.11,853.61,135.64,244.26,697.7,366.61,386.91,254.35,46.42,700.72,730.88,942.14,684.38,629.6,6.38,932.12,841.78,728.26
466.76,479.68,830.25,457.16,706.54,534.89,783.06,233.72,117.37,671.21,892.26,310.13,106.61,993.11,507.81,50.81,452.27,575.08,569.94,715.23
137.23,846.65,425.2,373.57,627.23,98.5,415.64,690.2,5.74,150.3,457.84,366.55,202.83,801.86,45.18,249.52,324.69,664.78,377.12,677.22
273.35,407.74,747.19,86.88,182.95,714.86,602.57,641.62,740.95,401.19,458.24,772.24,842.37,657.99,191.11,656.01,932.01,69.79,924.81,827.55
816.16,533.15,441.13,465.56,522.67,637.8,488.84,151.94,947.39,317.58,757.36,226.82,263.0,950.61,505.93,249.11,682.49,539.71,29.08,513.19
447.25,872.25,752.02,268.25,293.24,254.02,449.45,942.26,547.91,425.9,141.94,29.77,35.97,337.73,636.65,300.84,491.48,426.01,672.79,529.51
532.71,631.12,73.32,447.88,297.77,164.12,489.99,266.4,7.97,257.99,312.78,785.43,209.42,768.59,504.34,75.14,611.66,722.26,765.39,418.87
872.49,825.12,915.49,494.71,367.53,163.82,864.01,274.84,581.8,605.87,511.64,68.93,494.8,196.23,573.49,332.72,194.18,623.52,759.71,116.89
751.64,690.65,730.18,428.67,843.0,821.62,534.56,88.09,629.81,120.63,92.4,255.73,116.32,673.45,512.01,909.47,452.93,523.26,400.05,134.61
747.56,442.85,777.47,634.61,293.23,907.14,305.25,137.33,644.03,274.46,152.01,505.45,249.96,97.84,985.92,668.94,29.08,202.8,258.82,245.26
117.71,99.75,216.12,202.37,301.71,855.57,358.03,124.98,597.7,961.0,535.68,78.95,737.32,680.25,480.51,640.55,369.62,8.78,902.07,229.1
453.21,926.46,626.66,401.69,571.39,606.29,574.0,559.05,231.43,620.24,976.34,292.6,276.95,375.61,878.0,583.69,955.93,696.08,286.1,790.43
706.96,219.81,206.13,382.79,105.88,121.48,779.11,872.79,167.88,540.54,865.78,181.43,23.84,887.62,243.26,455.29,617.43,565.18,585.24,956.91
515.92,346.16,276.03,873.57,679.1,952.1,478.55,259.05,904.4,30.58,690.08,413.31,26.07,23.72,67.27,249.62,64.5,173.3,995.52,391.93
632.43,332.05,27.46,932.54,498.45,820.17,181.6,232.1,86.19,426.8,603.93,880.64,110.9,918.24,370.49,878.92,79.94,70.15,38.14,496.87
329.03,764.92,127.61,429.64,274.89,862.72,307.02,602.54,329.24,64.66,478.65,876.6,839.2,940.13,815.16,812.04,648.85,775.23,955.9,71.36
552.85,492.9,379.21,555.91,892.96,298.65,162.46,194.5,434.51,539.48,61.54,557.08,244.75,324.71,645.1,676.58,882.26,802.26,369.52,33.11
395.21,75.15,346.62,863.22,578.91,190.92,686.64,166.69,775.26,839.13,640.41,287.39,17.76,32.48,904.83,924.5,45.96,923.45,369.09,370.32
175.88,120.18,690.24,838.66,660.39,933.47,986.09,929.15,896.64,671.01,41.5,295.9,579.29,136.17,531.7,875.19,278.35,146.01,557.96,740.34
228.3,78.64,178.95,849.35,738.19,191.88,798.96,634.08,30.29,497.74,458.85,119.01,662.29,940.55,756.1,385.11,795.25,10.26,539.08,165.16
343.37,532.2,498.51,505.67,523.07,268.95,12.55,769.36,400.5,336.96,233.14,776.62,283.38,600.33,201.91,366.28,6.41,334.16,385.65,349.58
479.61,158.79,912.37,806.77,814.77,398.88,969.31,840.49,524.16,135.04,470.7,646.05,859.48,115.96,495.24,82.37,429.65,971.54,974.64,522.23
141.05,789.01,581.93,686.41,999.69,498.72,341.87,264.0,500.02,791.16,316.24,234.14,427.32,104.76,703.22,486.1,234.79,158.93,709.39,453.02
581.46,233.03,444.86,588.97,557.27,109.04,111.9,256.13,642.6,867.5,70.41,27.69,487.21,735.19,260.9,914.67,456.84,488.77,593.71,894.81
219.39,285.95,40.65,369.77,592.82,330.57,692.67,511.44,74.92,785.25,804.75,752.7,264.48,797.86,608.2,766.03,796.7,62.59,30.65,644.24
708.33,151.0,865.35,836.37,129.03,370.75,436.32,297.64,336.05,83.55,679.11,825.55,360.42,907.85,918.37,792.97,393.14,638.79,302.27,598.99
465.87,722.53,394.62,553.12,865.64,910.53,332.64,224.43,189.08,498.96,604.55,329.26,740.18,565.74,74.92,253.19,295.8,567.14,230.91,520.72
572.45,874.26,31.01,151.23,912.16,436.74,617.6,87.72,437.96,186.33,236.02,330.4,2.42,185.4,697.56,823.12,267.35,676.35,540.66,633.21
209.5,31.17,628.18,725.86,97.73,414.48,329.55,475.88,491.5,796.16,277.72,428.58,276.75,197.57,384.01,790.38,608.07,890.66,598.38,234.66
580.01,302.68,930.69,722.04,754.43,14.23,133.45,872.87,464.41,927.4,880.31,759.62,962.58,88.37,316.6,22.11,183.41,444.9,470.65,927.49
387.75,444.83,323.35,694.1,437.37,609.87,76.66,9.85,986.71,2.32,323.08,401.11,86.34,577.5,358.82,115.81,846.75,330.28,335.88,507.51
280.27,771.07,469.85,87.55,876.47,289.32,962.7,365.79,852.78,56.88,776.13,576.03,455.83,347.25,717.03,46.05,996.65,173.76,875.58,170.63
679.94,613.78,366.98,382.79,174.05,764.54,941.85,367.52,802.25,512.44,268.26,219.86,310.54,158.53,761.38,828.76,901.54,662.92,195.41,969.14
707.32,170.99,301.67,729.7,745.06,384.3,762.6,521.13,940.62,913.85,443.2,615.48,798.74,500.37,132.15,331.38,997.63,950.18,930.76,99.35
188.95,489.85,901.68,647.63,383.85,669.39,749.04,628.15,780.78,603.77,71.2,582.74,55.5,259.38,663.27,689.21,110.92,800.41,103.93,146.37
820.37,150.64,625.81,993.77,874.21,184.48,733.25,816.86,504.64,681.54,183.36,845.27,932.41,236.95,174.86,118.5,171.32,755.29,83.5,780.39
681.21,367.06,682.33,103.63,80.18,604.12,657.51,384.22,791.79,124.8,917.38,498.92,120.88,801.96,908.94,411.08,735.69,580.88,332.85,368.51
532.55,792.2,232.38,345.11,634.13,777.22,192.18,34.57,598.79,382.69,497.89,784.16,927.12,500.55,360.27,94.83,80.73,629.22,189.98,195.93
755.5,421.18,562.33,286.06,658.88,819.25,348.71,821.96,626.47,794.03,778.08,67.29,693.23,130.56,833.83,730.3,963.77,222.79,935.74,715.56
340.02,855.06,782.23,638.18,505.89,135.97,215.08,52.09,548.06,18.9,330.63,764.3,333.67,193.23,370.97,135.41,800.85,614.27,599.22,361.67
98.2,807.31,31.45,795.38,329.56,813.81,459.92,461.79,927.94,637.54,290.15,898.26,896.13,32.81,941.98,228.63,869.77,511.4,647.53,567.06
609.67,252.68,633.68,607.85,973.94,382.26,725.62,162.54,533.56,2.06,102.61,10.96,762.33,633.11,488.25,688.8,416.44,739.69,225.15,521.84
328.99,740.9,645.75,916.77,172.04,704.29,854.52,318.67,286.98,862.99,991.46,153.66,460.13,362.15,358.92,295.99,387.78,442.11,309.18,942.59
286.09,453.81,382.74,240.16,714.8,552.37,577.28,24.97,547.56,542.87,579.59,855.37,237.91,547.06,184.09,736.51,256.6,489.49,972.52,176.06
1.54,826.18,854.71,265.68,939.6,487.57,401.96,995.07,834.05,769.85,143.93,135.58,564.08,200.79,290.27,528.37,605.72,536.65,43.43,926.6
25.41,948.3,948.8,788.98,442.66,665.09,439.13,258.54,694.63,153.01,140.62,362.56,675.31,136.52,969.94,355.89,762.5,427.31,391.91,305.15
357.31,184.23,839.74,449.7,314.82,187.92,677.2,369.57,84.36,411.24,858.64,733.89,305.47,608.98,517.19,788.22,320.12,477.44,436.21,234.58
448.99,829.81,344.14,520.53,70.83,977.27,928.03,450.2,569.93,503.0,772.47,954.42,405.24,10.28,789.59,824.11,760.28,458.3,709.88,24.38
637.57,822.95,534.09,384.15,348.77,801.84,260.95,453.69,624.97,159.69,957.03,546.97,548.42,491.06,399.99,543.68,858.05,191.85,561.63,504.01
969.79,416.97,665.05,75.58,694.23,59.63,555.66,458.49,515.95,576.1,327.46,742.12,21.14,6.15,151.03,947.49,553.51,29.08,939.2,791.12
76.6,455.55,868.83,291.01,232.03,93.01,408.49,318.18,403.0,222.27,110.11,207.68,266.95,827.98,632.98,414.85,866.65,583.69,738.82,990.72
600.74,344.66,760.68,948.6,931.71,200.31,532.66,402.32,371.59,929.79,758.9,327.69,333.76,282.69,666.72,973.22,799.49,90.82,573.51,532.11
602.22,578.53,92.14,634.28,501.26,164.2,973.99,506.89,151.18,981.23,340.44,790.87,931.94,770.61,505.62,679.47,415.89,382.49,444.56,208.39
323.93,581.84,429.27,608.98,966.44,678.95,866.1,661.02,764.8,430.62,30.31,224.85,958.25,289.74,480.94,875.84,879.26,615.84,770.69,990.8
320.69,391.73,515.65,568.92,169.58,711.11,237.65,503.08,959.53,271.83,417.96,354.0,462.73,840.06,539.94,630.86,632.75,250.91,315.36,657.97
590.02,428.38,423.81,666.82,576.1,757.42,873.78,675.23,585.05,935.49,713.88,151.01,168.43,655.82,340.84,788.05,242.87,390.13,65.82,11.36
42.3,591.11,954.54,161.2,424.78,921.86,630.88,709.3,760.83,65.71,70.03,246.71,434.8,570.72,630.49,515.4,360.37,169.29,510.89,682.58
469.56,80.41,559.55,202.35,385.46,536.1,556.01,935.4,302.73,586.86,998.5,445.56,492.13,355.3,162.54,336.92,977.55,41.69,694.22,754.14
86.3,781.41,700.47,38.74,398.07,7.78,258.82,995.45,709.85,770.61,230.83,829.89,443.44,685.59,752.59,46.69,52.88,992.34,483.61,957.84
949.19,257.6,755.54,801.81,321.23,786.5,521.1,358.61,446.57,695.53,480.37,391.29,935.71,866.51,861.92,853.83,277.34,256.46,394.99,39.26
996.31,76.85,404.39,555.82,197.58,615.67,424.01,517.06,452.64,91.81,635.55,66.1,681.11,918.53,83.33,173.61,9.04,158.32,999.96,918.16
914.34,256.68,59.08,450.55,757.82,616.99,680.48,57.54,269.37,21.41,159.66,957.68,770.26,41.31,512.28,632.53,412.16,6.57,198.31,742.23
23.27,406.6,221.48,751.09,22.01,119.13,64.59,785.14,432.45,860.83,137.11,253.41,40.92,156.54,129.37,163.56,907.29,668.97,928.58,812.56
715.3,457.55,471.64,858.18,869.58,301.83,873.65,8.38,668.62,357.26,480.79,972.27,793.03,522.5,122.16,970.76,569.71,536.94,88.98,408.39
673.07,452.69,527.29,970.75,680.85,1.07,103.51,729.64,198.32,277.12,206.44,733.48,740.57,554.22,187.63,169.4,448.38,639.96,776.2,246.79
5.92,417.62,374.67,564.51,344.0,226.22,2.46,509.45,71.23,911.72,763.16,175.3,236.61,765.15,482.77,169.25,723.19,48.03,640.98,397.27
587.95,871.91,533.39,992.24,457.59,710.67,930.75,508.46,205.67,541.59,952.68,306.76,773.4,255.25,150.0,240.35,303.73,864.88,573.79,661.15
348.09,977.49,391.84,212.0,723.19,745.48,891.62,386.46,358.6,577.79,385.26,729.28,960.95,559.26,61.52,973.54,352.66,764.96,120.88,948.46
250.89,928.59,914.12,503.41,2.13,593.74,662.37,723.19,554.41,650.66,498.44,78.3,559.27,173.58,146.19,522.89,119.19,24.47,715.07,874.46
347.33,995.77,72.13,338.34,674.71,521.93,896.03,572.31,748.16,812.98,524.85,328.06,634.56,259.86,783.07,822.83,855.16,308.94,783.51,308.2
489.05,532.86,776.16,985.44,984.47,630.15,736.81,452.45,944.4,985.44,696.72,108.99,126.07,563.08,916.61,382.27,976.22,647.56,513.98,73.66
618.08,809.78,346.6,596.61,616.99,154.2,92.56,660.16,116.51,693.18,823.31,701.25,340.09,180.21,279.49,371.33,619.47,92.3,486.42,974.01
884.59,467.93,183.9,869.69,834.31,451.95,702.06,137.47,265.63,753.57,438.56,496.87,179.49,891.65,480.39,707.31,598.97,248.07,270.9,913.59
200.15,358.62,904.33,87.38,318.16,496.33,684.48,584.48,323.51,309.54,108.75,858.22,292.75,780.07,706.86,341.62,575.21,159.22,814.41,720.39
173.94,864.85,51.44,500.28,417.25,1.46,281.27,348.08,974.39,403.84,95.47,258.88,927.78,737.35,268.6,810.79,941.62,266.42,486.25,190.37
721.33,388.27,703.14,797.0,235.16,504.12,568.28,582.53,177.36,590.54,747.01,245.19,108.24,102.25,535.53,261.95,531.73,953.41,729.07,599.48
303.43,203.19,136.65,214.45,482.78,271.13,363.99,458.34,237.64,415.39,315.57,194.31,634.91,68.16,551.67,882.86,750.67,219.67,262.05,525.09
704.99,541.57,508.02,941.23,779.95,635.17,723.54,675.29,619.75,927.04,543.61,997.43,514.05,640.12,94.83,500.7,707.36,520.02,871.7,705.82
160.07,264.64,724.43,514.67,712.74,679.11,385.56,469.07,465.3,418.55,193.73,490.37,950.35,204.22,517.42,314.16,462.08,135.45,681.58,995.86
301.21,90.15,618.93,842.31,349.73,997.32,442.75,546.93,972.47,764.42,517.14,742.45,865.59,388.94,285.16,982.07,61.31,740.8,438.97,313.88
533.49,620.9,939.44,999.98,760.65,721.32,861.72,339.05,413.1,593.97,632.43,609.73,137.14,318.57,767.84,518.83,176.33,106.44,752.59,713.83
382.01,647.72,956.19,936.69,513.64,153.51,740.83,193.64,273.88,404.9,684.71,517.15,821.32,794.34,517.72,207.24,568.19,169.91,442.57,846.62
187.34,939.1,611.67,581.87,310.9,370.12,240.56,161.17,183.5,801.74,808.21,893.28,21.19,733.01,401.84,0.02,659.21,745.76,402.23,510.65
600.2,351.43,611.36,267.25,294.87,314.39,733.14,274.79,430.35,654.13,790.15,714.02,805.46,275.33,857.49,285.72,14.7,782.66,996.59,126.86
280.69,349.63,814.66,546.21,399.33,383.93,887.18,737.71,27.53,491.12,138.78,164.13,613.63,860.13,668.59,649.51,154.36,332.82,769.9,797.42
296.41,656.03,944.88,206.07,238.68,132.18,334.4,589.88,98.44,877.56,16.42,354.56,884.75,193.93,840.44,226.69,759.47,627.06,620.2,321.42
283.73,157.69,691.17,81.55,383.97,927.32,915.9,853.62,595.04,492.48,447.94,800.2,10.02,710.61,104.12,973.03,362.81,126.49,906.24,332.31
907.22,189.47,568.46,710.48,353.06,279.38,73.05,570.41,203.88,920.28,314.89,276.99,700.78,102.2,488.53,78.03,333.55,889.95,708.91,95.47
881.1,84.66,515.61,923.09,877.65,381.72,678.89,572.8,61.7,429.47,773.46,312.36,266.1,951.16,482.1,558.05,601.38,711.5,527.9,944.49
404.69,706.76,450.89,103.15,837.44,417.91,865.25,519.01,755.62,787.93,185.77,853.34,898.16,997.91,336.99,988.73,717.89,430.88,216.17,503.56
703.87,379.01,862.86,416.6,711.52,881.37,57.38,196.8,671.42,529.93,29.92,0.62,73.66,918.74,648.5,230.7,802.77,362.71,147.46,49.09
947.62,668.3,31.44,661.71,310.63,201.47,182.65,968.52,959.07,652.96,115.0,108.78,468.91,847.79,356.37,339.92,998.35,458.99,39.67,824.67
728.56,113.69,600.92,618.12,844.08,529.05,852.36,121.0,220.89,677.8,666.54,952.13,822.0,39.49,937.42,204.41,689.99,566.27,406.33,234.09
645.64,150.38,518.43,108.08,609.59,572.12,974.0,976.91,644.28,740.5,292.65,296.01,295.56,525.87,340.11,354.93,773.78,361.62,130.2,71.06
610.62,637.73,508.81,228.45,887.74,80.23,276.8,316.81,605.23,821.26,518.77,798.86,338.27,391.77,875.63,967.69,192.35,687.2,570.24,670.79
439.21,743.25,631.43,202.63,22.42,39.73,845.62,412.88,253.37,935.35,498.75,292.26,795.26,981.89,324.53,992.86,60.43,157.8,138.87,532.88
415.09,584.27,564.25,766.27,598.89,293.6,755.8,299.4,661.97,116.96,422.26,366.6,556.5,12.6,45.5,587.23,771.12,700.38,203.69,128.53
937.36,223.69,37.48,248.92,543.89,582.99,36.15,763.2,589.72,59.01,140.18,45.04,219.96,752.43,500.44,123.92,252.59,958.74,48.98,732.96
142.77,192.24,339.28,211.29,48.05,179.1,200.83,135.53,166.25,643.38,773.23,244.67,273.47,889.84,134.58,676.62,512.22,690.24,91.08,69.45
357.48,758.98,800.28,987.66,733.85,329.32,707.05,409.46,335.0,849.43,781.62,796.71,432.93,756.38,128.54,178.93,804.23,975.24,627.16,934.29
817.68,249.4,195.06,627.1,417.56,840.85,783.6,756.06,836.5,531.29,870.16,626.74,995.4,895.83,167.19,537.94,969.03,319.2,778.56,652.36
172.68,665.91,837.15,408.88,515.48,808.24,183.23,783.15,77.6,810.89,707.08,5.78,541.21,503.88,788.5,639.71,758.85,231.51,545.0,861.14
80.45,890.18,450.11,134.54,905.32,683.41,439.52,642.02,215.25,658.77,128.04,676.44,806.52,291.12,430.03,408.96,27.2,628.95,500.22,997.28
698.5,142.84,51.86,302.34,715.76,302.05,519.92,488.31,980.58,534.85,651.23,372.43,535.04,327.53,273.42,60.46,559.83,352.99,309.52,882.06
437.93,799.21,556.01,788.8,46.06,655.39,454.85,16.65,490.13,671.69,778.13,222.71,58.83,958.24,173.31,417.81,577.32,495.52,941.26,103.07
308.39,146.8,36.33,361.57,507.49,759.16,456.05,509.66,793.43,963.08,933.57,353.65,359.93,27.23,640.97,554.41,595.66,709.56,235.58,206.73
793.91,887.16,495.91,6.06,959.59,269.76,156.63,599.38,621.12,805.13,250.75,941.55,615.35,904.17,333.36,438.9,908.1,331.89,554.67,357.39
451.58,795.75,521.89,91.98,35.53,249.04,365.57,128.16,607.03,717.74,539.21,23.24,280.01,317.24,430.43,298.52,32.1,408.61,391.48,220.47
191.54,961.82,924.94,200.6,747.94,517.26,531.96,309.88,138.27,777.83,707.83,875.21,314.0,449.22,43.69,370.31,449.55,434.83,106.54,724.58
291.06,764.47,501.4,733.58,600.59,546.76,768.8,483.12,810.94,718.35,380.52,81.7,654.58,381.21,170.2,536.02,926.69,966.3,290.19,152.14
203.04,972.96,616.81,106.33,53.34,512.53,742.0,349.21,727.71,971.21,11.8,543.68,464.55,863.24,313.82,615.07,251.28,233.32,179.4,24.01
379.77,144.02,658.34,169.5,441.34,718.69,872.8,462.79,325.47,441.54,190.5,484.65,563.09,374.27,505.52,330.56,294.48,336.25,945.09,717.24
552.45,700.55,645.97,495.31,508.37,536.83,849.64,472.99,940.39,909.84,532.71,149.27,902.36,454.25,851.83,76.51,553.13,611.61,262.74,877.81
372.53,998.11,14.83,396.45,842.85,352.26,469.68,178.27,142.27,71.4,540.77,698.6,0.52,153.53,966.96,420.44,864.05,629.67,704.42,872.1
871.06,883.61,124.39,53.38,635.49,820.42,106.61,484.6,52.37,876.06,627.83,620.02,824.59,524.78,984.17,780.62,417.71,483.46,111.58,24.6
907.76,39.04,393.34,344.15,347.51,531.62,752.11,283.06,385.61,716.6,584.14,996.15,799.9,502.58,395.86,633.43,175.11,868.43,503.11,583.61
886.41,756.87,878.59,773.56,157.34,310.48,499.92,754.37,228.38,57.71,537.46,139.39,472.07,259.26,347.86,716.25,707.91,442.97,18.11,531.36
548.16,901.33,931.66,957.72,831.37,512.8,751.1,185.62,125.11,481.68,620.87,62.4,75.98,441.22,320.47,881.31,762.19,180.86,249.19,923.43
557.59,537.98,175.95,352.09,286.11,310.41,209.31,449.06,166.32,958.46,236.29,766.4,995.45,940.5,513.39,935.79,201.02,388.27,948.68,764.68
7.36,349.67,223.25,392.92,526.86,212.27,152.18,55.71,291.8,27.89,615.28,560.91,121.23,695.67,85.03,247.45,157.02,91.01,595.14,626.62
223.03,231.99,803.01,81.28,194.21,651.94,570.02,783.76,904.93,263.18,820.61,391.55,770.73,966.5,627.27,966.14,905.1,832.08,625.41,603.9
394.77,603.21,544.31,578.48,163.36,521.38,557.12,515.73,598.32,569.1,875.73,384.35,783.22,293.37,238.47,609.88,217.91,888.47,46.72,76.81
150.42,946.89,487.78,191.63,207.52,856.54,546.01,259.27,315.54,261.75,142.82,785.58,571.46,522.12,835.43,583.72,247.39,100.0,26.96,814.79
744.1,205.09,21.39,161.99,560.6,669.92,470.42,883.59,301.44,392.91,309.24,94.87,500.05,445.51,286.23,207.93,591.75,724.34,630.5,342.66
14.27,676.76,879.99,102.65,843.91,646.67,608.12,825.77,58.19,731.53,206.06,320.12,400.43,469.13,301.51,765.69,500.15,698.0,581.43,479.45
43.78,820.73,891.95,917.32,259.38,678.77,75.29,707.4,552.84,998.8,568.2,465.55,768.25,519.92,931.22,931.19,760.04,788.01,574.17,479.3
825.81,466.9,105.72,392.16,70.47,128.35,571.12,74.53,213.6,208.48,633.78,110.67,593.15,476.7,419.86,102.66,923.83,304.12,121.54,681.81
412.19,287.11,348.52,995.3,406.55,452.78,849.42,364.73,670.67,290.48,191.12,605.39,467.31,573.23,100.31,543.8,866.43,746.34,702.8,889.4
69.38,335.1,48.8,506.52,191.37,499.01,933.5,287.46,531.76,153.2,3.56,70.24,932.94,136.13,626.77,654.65,874.63,529.0,916.99,567.75
957.56,921.87,877.0,837.46,465.98,157.91,800.17,6.48,749.14,46.78,890.86,503.22,514.04,769.52,950.8,939.13,823.48,558.83,603.44,67.44
15.97,227.3,409.63,265.54,110.66,737.51,886.56,720.81,260.72,670.73,280.87,710.99,465.1,986.45,64.82,348.65,777.47,884.98,277.75,830.03
858.16,593.69,388.99,42.72,676.31,156.02,142.53,622.28,215.11,778.0,738.07,595.23,661.46,89.96,999.38,346.81,938.17,579.15,564.36,717.63
688.2,51.44,284.09,4.95,617.82,848.84,387.02,285.1,705.98,776.84,767.49,274.95,497.07,192.66,406.6,491.21,959.91,86.39,134.63,991.82
135.09,883.68,831.47,902.94,626.53,809.21,55.32,504.27,979.66,33.84,592.2,159.12,860.81,585.19,819.47,369.61,456.2,303.84,23.31,859.72
833.31,823.51,985.03,499.08,63.33,235.77,220.44,730.06,670.76,424.85,653.29,684.97,367.92,336.13,459.75,593.66,736.5,996.09,241.43,888.83
944.48,559.66,708.17,765.84,542.57,847.48,68.72,245.98,562.34,237.96,239.96,542.83,933.18,821.59,231.59,817.3,104.89,774.37,730.74,797.73
632.29,66.99,34.42,191.95,227.29,905.65,567.11,707.66,7.32,350.53,218.39,573.84,267.23,410.26,315.77,627.69,829.15,892.79,524.53,739.55
766.75,738.53,893.56,45.97,200.19,92.43,84.97,101.12,77.34,364.91,122.32,386.38,843.64,813.31,236.67,955.24,26.6,260.12,729.52,295.22
617.79,310.55,527.61,616.31,765.71,79.34,285.72,679.89,963.36,828.24,915.99,295.26,475.1,409.01,366.51,197.34,287.4,844.28,67.99,108.26
586.08,147.16,561.61,258.42,64.25,75.08,848.8,421.9,287.56,640.21,506.38,916.35,411.51,18.86,506.34,361.0,565.67,96.96,455.38,809.68
90.55,16.53,50.09,749.61,990.65,275.11,814.49,91.52,501.15,412.96,789.08,66.04,965.98,205.99,251.05,350.94,118.31,781.06,420.6,126.58
506.51,19.62,131.74,68.81,493.95,477.31,845.11,893.96,716.37,654.25,136.68,355.56,123.92,295.42,482.66,918.28,542.3,879.12,971.44,617.22
745.94,684.42,937.81,140.42,362.87,860.33,618.13,331.81,613.61,614.44,542.11,231.12,396.53,520.08,15.76,243.66,42.94,863.64,628.82,422.24
537.0,163.79,702.77,452.17,668.05,651.88,242.65,989.56,785.85,78.17,343.67,177.72,948.32,858.6,562.9,612.14,88.93,178.79,825.69,312.24
889.97,727.8,667.76,800.84,33.96,869.77,227.87,686.53,948.2,3.16,704.0,418.51,481.17,118.39,818.96,821.18,755.98,986.3,153.21,676.64
323.17,965.59,784.66,351.35,480.26,89.11,745.07,376.63,698.07,535.71,728.34,250.26,587.19,750.65,600.63,164.33,126.74,37.46,752.05,91.04
719.46,669.56,2.91,249.49,259.74,873.86,619.07,32.0,441.88,957.68,694.85,348.14,385.21,18.8,236.55,227.95,397.28,412.97,519.38,360.17
829.58,757.28,366.24,751.3,244.26,78.42,131.5,110.35,361.72,435.79,226.45,465.46,497.68,775.06,605.56,516.73,496.52,841.97,665.09,700.99
